"id";"region_id";"region_title";"region_city";"all_region";"start";"end";"clean_end";"intersection_alarm_id"
"199";"24";"Івано-Франківщина";"Калуш";"0";"2022-03-02 17:34:33";"2022-03-02 17:47:57";"2022-03-02 17:47:57";NULL
"201";"18";"Тернопільщина";"Тернопіль";"0";"2022-03-02 17:36:10";"2022-03-02 18:17:40";"2022-03-02 18:17:40";NULL
"202";"12";"Львівщина";"Львів";"0";"2022-03-02 17:41:20";"2022-03-02 17:50:14";"2022-03-02 17:50:14";NULL
"203";"21";"Хмельниччина";"Кам'янець-Подільський";"0";"2022-03-02 17:45:23";"2022-03-02 17:59:18";"2022-03-02 17:59:18";NULL
"204";"3";"Вінниччина";"Вінниця";"0";"2022-03-02 18:29:09";"2022-03-02 18:58:03";"2022-03-02 18:58:03";NULL
"205";"6";"Житомирщина";"Житомир";"0";"2022-03-02 18:30:40";"2022-03-02 19:11:56";"2022-03-02 19:11:56";NULL
"206";"6";"Житомирщина";"Коростень";"0";"2022-03-02 18:33:21";"2022-03-02 19:13:49";"2022-03-02 19:13:49";NULL
"207";"21";"Хмельниччина";"Хмельницька обл.";"1";"2022-03-02 18:38:22";"2022-03-02 21:27:45";"2022-03-02 21:27:45";NULL
"208";"23";"Чернігівщина";"Чернігів";"0";"2022-03-02 19:14:53";"2022-03-02 19:57:52";"2022-03-02 19:57:52";NULL
"209";"2";"Волинь";"Волинська обл.";"1";"2022-03-02 20:28:46";"2022-03-02 20:37:00";"2022-03-02 20:37:00";NULL
"210";"6";"Житомирщина";"Житомир";"0";"2022-03-02 20:29:12";"2022-03-02 21:20:55";"2022-03-02 21:20:55";NULL
"211";"24";"Івано-Франківщина";"Івано-Франківська обл.";"1";"2022-03-02 20:30:12";"2022-03-02 20:58:09";"2022-03-02 20:58:09";NULL
"212";"12";"Львівщина";"Львів";"0";"2022-03-02 20:30:37";"2022-03-02 20:44:53";"2022-03-02 20:44:53";NULL
"213";"24";"Івано-Франківщина";"Калуш";"0";"2022-03-02 20:31:00";"2022-03-02 21:25:29";"2022-03-02 21:25:29";"223"
"214";"22";"Черкащина";"Черкаська обл.";"1";"2022-03-02 20:32:16";"2022-03-02 21:34:36";"2022-03-02 21:34:36";NULL
"215";"8";"Запоріжжя";"Запоріжжя";"0";"2022-03-02 20:32:42";"2022-03-02 21:27:19";"2022-03-02 21:27:19";NULL
"216";"18";"Тернопільщина";"Тернопільська обл.";"1";"2022-03-02 20:34:52";"2022-03-02 21:41:31";"2022-03-02 21:41:31";NULL
"217";"14";"Одещина";"Одеса";"0";"2022-03-02 20:35:10";"2022-03-02 21:21:56";"2022-03-02 21:21:56";NULL
"218";"9";"Київщина";"Біла Церква";"0";"2022-03-02 20:35:38";"2022-03-02 21:36:04";"2022-03-02 21:36:04";NULL
"219";"13";"Миколаївщина";"Миколаїв";"0";"2022-03-02 20:46:54";"2022-03-02 21:28:52";"2022-03-02 21:28:52";NULL
"220";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-03-02 20:50:02";"2022-03-02 21:27:16";"2022-03-02 21:27:16";NULL
"221";"9";"Київщина";"Київ";"0";"2022-03-02 20:57:29";"2022-03-02 21:24:54";"2022-03-02 21:24:54";NULL
"222";"12";"Львівщина";"Львів";"0";"2022-03-02 21:02:36";"2022-03-02 21:29:06";"2022-03-02 21:29:06";NULL
"223";"24";"Івано-Франківщина";"Івано-Франківська обл.";"1";"2022-03-02 21:03:04";"2022-03-02 21:24:39";"2022-03-02 21:24:39";NULL
"224";"17";"Сумщина";"Суми";"0";"2022-03-02 21:13:25";"2022-03-02 21:47:38";"2022-03-02 21:47:38";NULL
"225";"1";"Буковина";"Чернівці";"0";"2022-03-02 21:37:14";"2022-03-02 21:39:10";"2022-03-02 21:39:10";NULL
"226";"9";"Київщина";"Київ";"0";"2022-03-02 22:18:39";"2022-03-02 23:15:38";"2022-03-02 23:15:38";NULL
"227";"6";"Житомирщина";"Житомир";"0";"2022-03-02 22:20:47";"2022-03-02 22:56:37";"2022-03-02 22:56:37";NULL
"228";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-03-02 22:21:13";"2022-03-02 22:57:27";"2022-03-02 22:57:27";NULL
"229";"9";"Київщина";"Біла Церква";"0";"2022-03-02 22:23:18";"2022-03-02 22:59:48";"2022-03-02 22:59:48";NULL
"230";"22";"Черкащина";"Черкаси";"0";"2022-03-02 22:23:45";"2022-03-02 22:59:27";"2022-03-02 22:59:27";NULL
"231";"22";"Черкащина";"Умань";"0";"2022-03-02 22:23:45";"2022-03-02 22:59:27";"2022-03-02 22:59:27";NULL
"232";"6";"Житомирщина";"Коростень";"0";"2022-03-02 22:24:41";"2022-03-02 22:57:38";"2022-03-02 22:57:38";NULL
"233";"15";"Полтавщина";"Миргород";"0";"2022-03-02 22:31:17";"2022-03-02 22:55:28";"2022-03-02 22:55:28";NULL
"234";"5";"️Донеччина";"Краматорськ";"0";"2022-03-03 00:10:37";"2022-03-03 00:19:41";"2022-03-03 00:19:41";NULL
"235";"5";"️Донеччина";"Краматорськ";"0";"2022-03-03 00:39:23";"2022-03-03 00:44:42";"2022-03-03 00:44:42";NULL
"236";"9";"Київщина";"Київ";"0";"2022-03-03 01:21:49";"2022-03-03 02:38:01";"2022-03-03 02:38:01";NULL
"237";"23";"Чернігівщина";"Чернігів";"0";"2022-03-03 01:26:29";"2022-03-03 02:07:23";"2022-03-03 02:07:23";NULL
"238";"9";"Київщина";"Біла Церква";"0";"2022-03-03 01:36:51";"2022-03-03 06:11:11";"2022-03-03 06:11:11";NULL
"239";"6";"Житомирщина";"Житомир";"0";"2022-03-03 01:51:11";"2022-03-03 04:37:15";"2022-03-03 04:37:15";NULL
"240";"24";"Івано-Франківщина";"Івано-Франківська обл.";"1";"2022-03-03 01:51:54";"2022-03-03 02:41:26";"2022-03-03 02:41:26";NULL
"241";"21";"Хмельниччина";"Кам'янець-Подільський";"0";"2022-03-03 01:52:22";"2022-03-03 02:47:06";"2022-03-03 02:47:06";"244"
"242";"24";"Івано-Франківщина";"Калуш";"0";"2022-03-03 01:52:41";"2022-03-03 02:45:57";"2022-03-03 02:45:57";NULL
"243";"2";"Волинь";"Волинська обл.";"1";"2022-03-03 01:52:59";"2022-03-03 02:19:21";"2022-03-03 02:19:21";NULL
"244";"21";"Хмельниччина";"Хмельницька обл.";"1";"2022-03-03 01:53:26";"2022-03-03 02:44:07";"2022-03-03 02:44:07";NULL
"245";"22";"Черкащина";"Черкаська обл.";"1";"2022-03-03 01:53:36";"2022-03-03 02:43:59";"2022-03-03 02:43:59";NULL
"246";"1";"Буковина";"Чернівецька обл.";"1";"2022-03-03 01:54:49";"2022-03-03 02:41:53";"2022-03-03 02:41:53";NULL
"247";"12";"Львівщина";"Львів";"0";"2022-03-03 01:55:10";"2022-03-03 02:38:20";"2022-03-03 02:38:20";NULL
"248";"15";"Полтавщина";"Лубни";"0";"2022-03-03 01:56:11";"2022-03-03 02:53:07";"2022-03-03 02:53:07";NULL
"249";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-03-03 01:57:44";"2022-03-03 02:40:48";"2022-03-03 02:40:48";NULL
"250";"8";"Запоріжжя";"Запоріжжя";"0";"2022-03-03 02:07:49";"2022-03-03 02:45:32";"2022-03-03 02:45:32";NULL
"251";"14";"Одещина";"Одеса";"0";"2022-03-03 02:09:29";"2022-03-03 02:34:07";"2022-03-03 02:34:07";NULL
"252";"9";"Київщина";"Київ";"0";"2022-03-03 04:27:54";"2022-03-03 07:16:36";"2022-03-03 07:16:36";NULL
"253";"13";"Миколаївщина";"Первомайськ";"0";"2022-03-03 07:29:33";"2022-03-03 08:55:04";"2022-03-03 08:55:04";NULL
"254";"6";"Житомирщина";"Житомир";"0";"2022-03-03 07:32:02";"2022-03-03 08:36:24";"2022-03-03 08:36:24";NULL
"255";"6";"Житомирщина";"Коростень";"0";"2022-03-03 07:34:11";"2022-03-03 08:40:15";"2022-03-03 08:40:15";NULL
"256";"22";"Черкащина";"Умань";"0";"2022-03-03 07:38:10";"2022-03-03 11:20:05";"2022-03-03 11:20:05";NULL
"257";"19";"Харківщина";"Харків";"0";"2022-03-03 07:56:44";"2022-03-03 08:24:54";"2022-03-03 08:24:54";NULL
"258";"16";"Рівненщина";"Рівненська обл.";"1";"2022-03-03 08:22:12";"2022-03-03 08:25:34";"2022-03-03 08:25:34";NULL
"259";"2";"Волинь";"Волинська обл.";"1";"2022-03-03 08:23:53";"2022-03-03 08:29:48";"2022-03-03 08:29:48";NULL
"260";"21";"Хмельниччина";"Кам'янець-Подільський";"0";"2022-03-03 08:25:55";"2022-03-03 08:54:57";"2022-03-03 08:54:57";NULL
"261";"21";"Хмельниччина";"Хмельницький";"0";"2022-03-03 08:27:33";"2022-03-03 08:55:27";"2022-03-03 08:55:27";NULL
"262";"18";"Тернопільщина";"Тернопільська обл.";"1";"2022-03-03 08:28:52";"2022-03-03 08:45:25";"2022-03-03 08:45:25";NULL
"263";"9";"Київщина";"Київ";"0";"2022-03-03 08:42:09";"2022-03-03 11:11:15";"2022-03-03 11:11:15";NULL
"264";"15";"Полтавщина";"Лубни";"0";"2022-03-03 08:56:46";"2022-03-03 09:14:05";"2022-03-03 09:14:05";NULL
"265";"9";"Київщина";"Біла Церква";"0";"2022-03-03 09:05:56";"2022-03-03 11:21:12";"2022-03-03 11:21:12";NULL
"266";"9";"Київщина";"Бориспіль";"0";"2022-03-03 09:06:16";"2022-03-03 11:21:12";"2022-03-03 11:21:12";NULL
"267";"9";"Київщина";"Васильків";"0";"2022-03-03 09:06:16";"2022-03-03 11:21:12";"2022-03-03 11:21:12";NULL
"268";"23";"Чернігівщина";"Чернігів";"0";"2022-03-03 10:15:17";"2022-03-03 10:25:08";"2022-03-03 10:25:08";NULL
"269";"4";"Дніпропетровщина";"Дніпро";"0";"2022-03-03 11:37:24";"2022-03-03 11:56:37";"2022-03-03 11:56:37";NULL
"270";"15";"Полтавщина";"Полтава";"0";"2022-03-03 11:39:40";"2022-03-03 11:58:57";"2022-03-03 11:58:57";NULL
"271";"13";"Миколаївщина";"Первомайськ";"0";"2022-03-03 11:57:42";"2022-03-03 12:10:51";"2022-03-03 12:10:51";NULL
"272";"13";"Миколаївщина";"Миколаїв";"0";"2022-03-03 12:09:31";"2022-03-03 14:11:18";"2022-03-03 14:11:18";NULL
"273";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-03-03 13:01:37";"2022-03-03 13:16:36";"2022-03-03 13:16:36";NULL
"274";"4";"Дніпропетровщина";"Дніпро";"0";"2022-03-03 13:21:46";"2022-03-03 13:44:17";"2022-03-03 13:44:17";NULL
"275";"23";"Чернігівщина";"Чернігів";"0";"2022-03-03 13:22:35";"2022-03-03 13:34:50";"2022-03-03 13:34:50";NULL
"276";"15";"Полтавщина";"Полтава";"0";"2022-03-03 13:26:01";"2022-03-03 13:42:59";"2022-03-03 13:42:59";NULL
"277";"9";"Київщина";"Васильків";"0";"2022-03-03 13:27:15";"2022-03-03 13:37:44";"2022-03-03 13:37:44";NULL
"278";"17";"Сумщина";"Суми";"0";"2022-03-03 14:17:01";"2022-03-03 15:05:46";"2022-03-03 15:05:46";NULL
"279";"3";"Вінниччина";"Вінниця";"0";"2022-03-03 14:26:12";"2022-03-03 14:43:37";"2022-03-03 14:43:37";NULL
"280";"6";"Житомирщина";"Житомир";"0";"2022-03-03 14:26:53";"2022-03-03 15:01:43";"2022-03-03 15:01:43";NULL
"281";"6";"Житомирщина";"Коростень";"0";"2022-03-03 14:32:10";"2022-03-03 15:05:16";"2022-03-03 15:05:16";NULL
"282";"9";"Київщина";"Васильків";"0";"2022-03-03 14:50:04";"2022-03-03 15:55:04";"2022-03-03 15:55:04";NULL
"283";"15";"Полтавщина";"Миргород";"0";"2022-03-03 15:56:02";"2022-03-03 16:16:57";"2022-03-03 16:16:57";NULL
"284";"23";"Чернігівщина";"Чернігів";"0";"2022-03-03 16:27:12";"2022-03-03 17:17:36";"2022-03-03 17:17:36";NULL
"285";"13";"Миколаївщина";"Первомайськ";"0";"2022-03-03 16:45:17";"2022-03-03 17:45:27";"2022-03-03 17:45:27";NULL
"286";"14";"Одещина";"Білгород-Дністровський";"0";"2022-03-03 16:52:49";"2022-03-03 17:02:18";"2022-03-03 17:02:18";NULL
"287";"9";"Київщина";"Київ";"0";"2022-03-03 17:59:58";"2022-03-03 18:19:47";"2022-03-03 18:19:47";NULL
"288";"17";"Сумщина";"Сумська обл.";"1";"2022-03-03 18:06:34";"2022-03-03 20:14:52";"2022-03-03 20:14:52";NULL
"289";"22";"Черкащина";"Умань";"0";"2022-03-03 18:22:49";"2022-03-03 19:08:43";"2022-03-03 19:08:43";NULL
"290";"4";"Дніпропетровщина";"Дніпро";"0";"2022-03-03 18:50:48";"2022-03-03 19:17:27";"2022-03-03 19:17:27";NULL
"291";"15";"Полтавщина";"Полтава";"0";"2022-03-03 18:54:47";"2022-03-03 19:15:01";"2022-03-03 19:15:01";NULL
"292";"4";"Дніпропетровщина";"Кривий Ріг";"0";"2022-03-03 18:59:24";"2022-03-03 19:23:09";"2022-03-03 19:23:09";NULL
"293";"8";"Запоріжжя";"Запоріжжя";"0";"2022-03-03 19:01:46";"2022-03-03 21:09:17";"2022-03-03 21:09:17";NULL
"294";"23";"Чернігівщина";"Чернігів";"0";"2022-03-03 20:28:33";"2022-03-03 21:06:06";"2022-03-03 21:06:06";NULL
"295";"4";"Дніпропетровщина";"Дніпро";"0";"2022-03-03 21:06:20";"2022-03-03 21:38:59";"2022-03-03 21:38:59";NULL
"296";"4";"Дніпропетровщина";"Кривий Ріг";"0";"2022-03-03 21:08:39";"2022-03-03 21:17:45";"2022-03-03 21:17:45";NULL
"297";"19";"Харківщина";"Харків";"0";"2022-03-03 21:18:24";"2022-03-03 21:35:03";"2022-03-03 21:35:03";NULL
"298";"4";"Дніпропетровщина";"Кривий Ріг";"0";"2022-03-03 21:25:10";"2022-03-03 21:37:30";"2022-03-03 21:37:30";NULL
"299";"8";"Запоріжжя";"Запоріжжя";"0";"2022-03-03 21:25:45";"2022-03-03 23:09:50";"2022-03-03 23:09:50";NULL
"300";"23";"Чернігівщина";"Чернігів";"0";"2022-03-03 21:53:25";"2022-03-03 22:34:33";"2022-03-03 21:54:25";"301"
"301";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-03-03 21:54:25";"2022-03-03 22:34:45";"2022-03-03 22:34:45";NULL
"303";"3";"Вінниччина";"Вінниця";"0";"2022-03-03 22:03:27";"2022-03-03 22:34:59";"2022-03-03 22:34:59";NULL
"304";"16";"Рівненщина";"Рівненська обл.";"1";"2022-03-03 22:05:43";"2022-03-03 22:33:12";"2022-03-03 22:33:12";NULL
"305";"2";"Волинь";"Волинська обл.";"1";"2022-03-03 22:06:45";"2022-03-03 22:33:21";"2022-03-03 22:33:21";NULL
"306";"6";"Житомирщина";"Житомир";"0";"2022-03-03 22:08:40";"2022-03-03 23:53:20";"2022-03-03 23:53:20";NULL
"307";"12";"Львівщина";"Львів";"0";"2022-03-03 22:09:55";"2022-03-03 22:33:28";"2022-03-03 22:33:28";NULL
"308";"21";"Хмельниччина";"Хмельницька обл.";"1";"2022-03-03 22:11:39";"2022-03-03 22:39:35";"2022-03-03 22:39:35";NULL
"309";"9";"Київщина";"Біла Церква";"0";"2022-03-03 22:21:44";"2022-03-03 22:41:34";"2022-03-03 22:41:34";NULL
"310";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-03-03 22:51:12";"2022-03-03 22:55:50";"2022-03-03 22:55:50";NULL
"311";"23";"Чернігівщина";"Чернігів";"0";"2022-03-04 00:13:46";"2022-03-04 01:13:13";"2022-03-04 01:13:13";NULL
"312";"9";"Київщина";"Київ";"0";"2022-03-04 02:34:02";"2022-03-04 03:01:18";"2022-03-04 03:01:18";NULL
"313";"9";"Київщина";"Біла Церква";"0";"2022-03-04 02:43:37";"2022-03-04 03:04:27";"2022-03-04 03:04:27";NULL
"314";"2";"Волинь";"Волинська обл.";"1";"2022-03-04 02:43:43";"2022-03-04 02:55:22";"2022-03-04 02:55:22";NULL
"315";"14";"Одещина";"Одеса";"0";"2022-03-04 02:48:10";"2022-03-04 03:32:13";"2022-03-04 03:32:13";NULL
"316";"4";"Дніпропетровщина";"Дніпро";"0";"2022-03-04 03:11:59";"2022-03-04 03:45:30";"2022-03-04 03:45:30";NULL
"317";"6";"Житомирщина";"Житомир";"0";"2022-03-04 03:33:07";"2022-03-04 05:15:47";"2022-03-04 05:15:47";NULL
"318";"4";"Дніпропетровщина";"Дніпро";"0";"2022-03-04 06:52:28";"2022-03-04 07:05:23";"2022-03-04 07:05:23";NULL
"319";"4";"Дніпропетровщина";"Кривий Ріг";"0";"2022-03-04 06:53:34";"2022-03-04 07:02:28";"2022-03-04 07:02:28";NULL
"320";"9";"Київщина";"Васильків";"0";"2022-03-04 07:57:29";"2022-03-04 09:08:30";"2022-03-04 09:08:30";NULL
"321";"3";"Вінниччина";"Вінниця";"0";"2022-03-04 08:01:23";"2022-03-04 08:15:04";"2022-03-04 08:15:04";NULL
"322";"6";"Житомирщина";"Житомир";"0";"2022-03-04 08:02:55";"2022-03-04 09:07:29";"2022-03-04 09:07:29";NULL
"323";"6";"Житомирщина";"Коростень";"0";"2022-03-04 08:05:52";"2022-03-04 09:10:31";"2022-03-04 09:10:31";NULL
"324";"16";"Рівненщина";"Рівненська обл.";"1";"2022-03-04 08:46:12";"2022-03-04 09:03:13";"2022-03-04 09:03:13";NULL
"325";"2";"Волинь";"Волинська обл.";"1";"2022-03-04 08:47:20";"2022-03-04 09:04:59";"2022-03-04 09:04:59";NULL
"326";"18";"Тернопільщина";"Тернопільська обл.";"1";"2022-03-04 08:51:25";"2022-03-04 09:10:02";"2022-03-04 09:10:02";NULL
"327";"6";"Житомирщина";"Житомир";"0";"2022-03-04 09:29:43";"2022-03-04 12:12:27";"2022-03-04 12:12:27";"329"
"328";"6";"Житомирщина";"Коростень";"0";"2022-03-04 09:30:12";"2022-03-04 10:18:39";"2022-03-04 10:18:39";"329"
"329";"6";"Житомирщина";"Житомирська обл.";"1";"2022-03-04 09:30:28";"2022-03-04 10:07:16";"2022-03-04 10:07:16";NULL
"330";"9";"Київщина";"Київ";"0";"2022-03-04 09:51:14";"2022-03-04 10:10:23";"2022-03-04 10:01:49";"340"
"331";"3";"Вінниччина";"Вінниця";"0";"2022-03-04 09:51:58";"2022-03-04 10:09:32";"2022-03-04 10:09:32";NULL
"332";"21";"Хмельниччина";"Кам'янець-Подільський";"0";"2022-03-04 09:54:09";"2022-03-04 10:11:16";"2022-03-04 09:54:47";"334"
"333";"24";"Івано-Франківщина";"Калуш";"0";"2022-03-04 09:54:13";"2022-03-04 10:12:41";"2022-03-04 10:12:41";NULL
"334";"21";"Хмельниччина";"Хмельницька обл.";"1";"2022-03-04 09:54:47";"2022-03-04 10:12:27";"2022-03-04 10:12:27";NULL
"335";"15";"Полтавщина";"Лубни";"0";"2022-03-04 09:55:52";"2022-03-04 10:16:04";"2022-03-04 10:16:04";NULL
"336";"13";"Миколаївщина";"Первомайськ";"0";"2022-03-04 09:58:10";"2022-03-04 10:11:29";"2022-03-04 10:11:29";NULL
"337";"22";"Черкащина";"Черкаська обл.";"1";"2022-03-04 09:58:28";"2022-03-04 10:14:24";"2022-03-04 10:14:24";NULL
"338";"1";"Буковина";"Чернівецька обл.";"1";"2022-03-04 09:58:45";"2022-03-04 10:15:48";"2022-03-04 10:15:48";NULL
"339";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-03-04 09:59:41";"2022-03-04 10:12:59";"2022-03-04 10:12:59";NULL
"340";"9";"Київщина";"Київська обл.";"1";"2022-03-04 10:01:49";"2022-03-04 10:22:17";"2022-03-04 10:22:17";NULL
"341";"8";"Запоріжжя";"Запоріжжя";"0";"2022-03-04 10:02:43";"2022-03-04 11:30:43";"2022-03-04 11:30:43";NULL
"342";"9";"Київщина";"Київ";"0";"2022-03-04 10:30:25";"2022-03-04 12:10:18";"2022-03-04 12:10:18";NULL
"343";"9";"Київщина";"Біла Церква";"0";"2022-03-04 10:41:51";"2022-03-04 15:04:52";"2022-03-04 15:04:52";NULL
"344";"3";"Вінниччина";"Вінниця";"0";"2022-03-04 11:00:04";"2022-03-04 11:14:35";"2022-03-04 11:14:35";NULL
"345";"23";"Чернігівщина";"Чернігів";"0";"2022-03-04 11:13:13";"2022-03-04 11:40:20";"2022-03-04 11:40:20";NULL
